Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped,Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label
2,947,25230955,22948759,245245,975,0,0,0,0,0,0,322,3,4,0,0,0,0,2,0,0,0,0,0,1,0,6,644047,643931,-1,0
1,6291,126342411,180839,1331,1952,0,0,0,0,134,5514160,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,11497,11269,-1,4
2,947,25230955,22941185,245186,895,0,0,0,0,0,0,322,3,5,0,0,0,0,2,0,0,0,0,0,1,0,4,643302,643186,-1,0
4,304139,19112074,24407419,280315,837,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,0,0,0,0,1,0,6,980708,980592,-1,0
1,3349,75727653,79571572,241608,2290,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,4,516838,516750,-1,0
1,4014,75773377,117659385,249447,2060,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,6,657561,657430,-1,0
3,180402,152597896,195012000,291034,2467,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,667993,667857,-1,0
4,362,6323596,21258,201,154,0,0,0,0,4,556,560,4,5,0,0,0,0,5,0,0,0,0,0,1,0,8,1684,1537,-1,4
2,187736,45840168,55629326,121618,2490,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,6303351,0,6303351,0,1,0,6,518787,518699,-1,0
1,317353,110302233,95418402,318781,2347,0,0,0,0,75,2495532,3796,55,5,0,0,0,0,1,311,3114,311,3114,311,1,0,7,1001558,1001424,-1,0
4,105,14009,96886,1579,106,0,0,0,0,4,556,5744,100,5,0,0,0,0,4,523,74859,523,74859,523,1,0,6,4258,4168,-1,2
2,364,12608090,34849,370,166,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,6,6912,6815,-1,2
1,6071,126246544,162464899,415122,2707,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,6,670254,670117,-1,0
3,173931,38838821,18272194,283611,987,0,0,0,0,2,278,280,2,4,0,0,0,0,3,0,0,0,0,0,1,0,6,643999,643880,-1,0
3,123709,106152656,127034496,321246,2787,0,0,0,0,4,556,278,2,4,0,0,0,0,3,0,0,0,0,0,1,0,6,1008593,1008458,-1,0
2,282132,62296464,19160292,304621,1180,0,0,0,0,96,3545862,278,2,5,0,0,0,0,4,630330,6303304,630330,6303304,630330,1,0,6,951999,951867,-1,0
3,123891,106169637,127043392,321310,2887,0,0,0,0,4,556,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,5,1009188,1009053,-1,0
1,315612,76234956,51177685,316416,1517,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,6,991478,991354,-1,0
2,325,35321,11589836,615,246,0,0,0,0,4,556,5252758,142,5,0,0,0,0,2,0,0,0,0,0,1,0,5,1229,1164,-1,3
4,350359,21127135,59428436,213046,1687,0,0,0,0,4,556,280,2,5,0,0,0,0,4,0,0,0,0,0,1,0,6,655134,655008,-1,0
1,3326,75201574,79568494,241579,2270,0,0,0,0,150,5777282,7378,107,5,0,0,0,0,1,675,15621,675,15621,675,1,0,7,516768,516680,-1,0
1,1285,25254484,31707421,2491,1727,0,0,0,0,152,6170688,6167,87,5,0,0,0,0,1,0,0,0,0,0,1,0,6,9694,9568,-1,1
1,6183,126254253,168773926,415336,2767,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,8,671495,671358,-1,0
4,1511,19009241,74603,635,671,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,606,4431,4319,-1,1
3,181815,196737649,88548140,155411,2550,0,0,0,0,82,5578,280,2,5,0,0,0,0,3,0,0,0,0,0,1,0,6,663293,663158,-1,0
3,950,98498,76089,633,732,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,1,0,4,3849,3722,-1,1
2,418,6329408,42413,484,156,0,0,0,0,48,3737,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,7,1976,1863,-1,3
1,317840,120428290,108048436,319378,2477,0,0,0,0,0,0,278,2,5,0,0,0,0,1,-728,0,-728,0,-728,1,0,8,1004240,1004106,-1,0
1,4820,100994648,130882218,413558,2317,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,665409,665274,-1,0
2,3831,56981606,44364190,3313,2151,0,0,0,0,4,560,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,4,9984,9820,-1,4
1,1007,12652258,48156269,245790,1065,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,4,644796,644672,-1,0
1,2029,56762700,35385383,239759,1890,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,4,512807,512725,-1,0
4,6479,113800585,107505133,6401,2407,0,0,0,0,4,556,560,4,4,0,0,0,0,4,0,0,0,0,0,1,0,4,16410,16279,-1,1
4,351870,40141176,91055532,214985,2467,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,667993,667857,-1,0
1,6437,126271630,182309191,415781,2857,0,0,0,0,37,2462,920852,43,4,0,0,0,0,1,65781,657810,65781,657810,65781,1,0,10,673370,673233,-1,0
1,189,25712,26042,193,236,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,7,122140,122026,-1,3
4,348809,14687918,19123438,154485,825,0,0,0,0,5,598,5284,76,5,0,0,0,0,4,630791,6307919,630791,6307919,630791,1,0,7,642692,642576,-1,0
2,283991,87602584,25489243,304983,1460,0,0,0,0,4,556,556,4,4,0,0,0,0,4,417,6310571,417,6310571,417,1,0,6,955247,955115,-1,0
2,250,6313696,10547,78,71,0,0,0,0,2,278,348,3,5,0,0,0,0,2,0,0,0,0,0,1,0,4,463,362,-1,2
3,1044,25256657,63733,651,396,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,8,3641,3537,-1,1
4,249,6313626,10035,74,66,0,0,0,0,109,4071128,833,6,5,0,0,0,0,4,0,0,0,0,0,1,0,8,1733,1646,-1,2
4,969,18949522,12639318,699,141,0,0,0,0,4,556,556,4,5,0,0,0,0,4,630328,6303287,630328,6303287,630328,1,0,6,2374,2279,-1,2
4,351824,40134782,91049092,214939,2397,0,0,0,0,4,556,280,2,5,0,0,0,0,4,0,0,0,0,0,1,0,8,667294,667158,-1,0
3,180720,177777800,75905835,154701,2320,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,8,660610,660475,-1,0
2,4652,119857594,93057074,412605,2087,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,660906,660775,-1,0
1,316639,101471398,70154639,317639,1927,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,996174,996050,-1,0
4,349498,14781065,76013772,157695,1850,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,1,0,6,654768,654644,-1,0
4,373,6323237,6316046,269,91,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,1129,1041,-1,2
3,181460,177851307,208737963,292187,2797,0,0,0,0,43,3150,1051842,44,4,0,0,0,0,3,92021,920218,92021,920218,92021,1,0,6,671838,671701,-1,0
1,316743,101478563,76474386,317930,2107,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,6,997649,997519,-1,0
4,349710,14810334,76065651,158233,2170,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,4,658063,657932,-1,0
1,6183,126254253,168774766,415342,2777,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,1,0,8,671725,671588,-1,0
2,163,21290,21290,163,181,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,7,191432,191333,-1,3
2,185336,26752497,24009462,119957,1450,0,0,0,0,2,280,4847,67,5,0,0,0,0,2,0,0,0,0,0,1,0,6,511139,511058,-1,0
4,349039,14718331,31803343,155679,1155,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,1,0,6,646131,646007,-1,0
1,1261,6362432,80646,1301,111,0,0,0,0,94,5076,5356,96,4,0,0,0,0,1,496,57186,496,57186,496,1,0,8,4841,4744,-1,2
3,367,34519,19496,148,166,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,5,4538,4433,-1,2
2,54865,9258825,9217802,53938,126,0,0,0,0,0,0,350,3,4,0,0,0,0,2,0,0,0,0,0,1,0,6,111218,111128,-1,3
4,306509,38244018,170646622,289835,2927,0,0,0,0,4,556,789300,38,5,0,0,0,0,4,0,0,0,0,0,1,0,9,1010129,1009994,-1,0
1,261,6315322,11811,85,86,0,0,0,0,2,278,278,2,4,0,0,0,0,1,0,0,0,0,0,1,0,4,507,412,-1,3
4,1152,12657467,50847,809,86,0,0,0,0,173,2763185,5516,99,5,0,0,0,0,4,529,38502,529,38502,529,1,0,10,2278,2185,-1,2
4,6904,113807423,88553926,5313,2367,0,0,0,0,120,4596005,4467,59,5,0,0,0,0,4,0,0,0,0,0,1,0,6,16857,16725,-1,1
4,352758,46519335,97456981,216204,3037,0,0,0,0,2,278,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,676534,676397,-1,0
3,121932,80834642,82820775,319157,2137,0,0,0,0,2,278,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,8,998132,998002,-1,0
3,55,7872,7924,57,46,0,0,0,0,2,280,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,5,344,258,-1,3
3,1625,220482,6545796,2077,2417,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,4,16434,16303,-1,1
2,184286,14064573,5023834,118816,720,0,0,0,0,4,560,560,4,4,0,0,0,0,2,0,0,0,0,0,1,0,4,506842,506766,-1,0
4,350380,21129957,59437172,213156,1717,0,0,0,0,4,556,6454,93,4,0,0,0,0,4,0,0,0,0,0,1,0,6,655394,655268,-1,0
1,4146,107232494,69753222,5890,3247,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,814,0,814,0,1,0,6,24323,24092,-1,4
3,3790,44415594,63376196,5061,2586,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,4,23104,22876,-1,4
4,351862,40140064,91054692,214979,2457,0,0,0,0,2,278,560,4,4,0,0,0,0,4,0,0,0,0,0,1,0,6,667969,667833,-1,0
2,3639,69518163,56940337,3717,1452,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,5,12164,11944,-1,4
2,188542,64782366,61957113,121966,2760,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,520509,520421,-1,0
4,304688,19169314,68636558,282780,1277,0,0,0,0,4,556,6384,92,5,0,0,0,0,4,549,12841,549,12841,549,1,0,8,987052,986928,-1,0
3,1816,6400422,14051,106,106,0,0,0,0,100,5740,556,4,4,0,0,0,0,3,0,0,0,0,0,1,0,10,5917,5824,-1,2
1,315717,76242183,57484447,316614,1557,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,1,0,4,991835,991711,-1,0
2,3217,75718659,73528874,248191,1980,0,0,0,0,0,0,280,2,4,0,0,0,0,2,0,0,0,0,0,1,0,4,656452,656324,-1,0
2,1064,25238954,29275431,245590,1225,0,0,0,0,0,0,602,5,5,0,0,0,0,2,0,0,0,0,0,1,0,4,646562,646438,-1,0
4,305590,25566194,119254628,286312,2227,0,0,0,0,2,278,4470,63,5,0,0,0,0,4,0,0,0,0,0,1,0,6,999460,999326,-1,0
4,349176,14736695,38133125,156105,1355,0,0,0,0,5,598,602,5,5,0,0,0,0,4,0,0,0,0,0,1,0,4,648504,648380,-1,0
1,3311,63142200,98715144,248574,1850,0,0,0,0,72,5029,5514618,139,5,0,0,0,0,1,630328,6303286,630328,6303286,630328,1,0,6,654768,654644,-1,0
3,494,6301987,12929,97,96,0,0,0,0,2,280,320,3,5,0,0,0,0,3,0,0,0,0,0,1,0,9,87722,87632,-1,3
1,319507,164583117,133356164,321130,2947,0,0,0,0,0,0,556,4,4,0,0,0,0,1,0,0,0,0,0,1,0,7,1010347,1010212,-1,0
1,503,6334316,18318,140,146,0,0,0,0,97,6666,598,5,4,0,0,0,0,1,0,0,0,0,0,1,0,6,1576,1473,-1,3
2,187463,45816820,49316941,121380,2390,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,5,518276,518188,-1,0
3,178031,120944336,50626322,153424,1770,0,0,0,0,4,556,560,4,4,0,0,0,0,3,0,0,0,0,0,1,0,6,653198,653074,-1,0
3,177080,95707034,86005595,286555,1617,0,0,0,0,2,278,4596520,129,4,0,0,0,0,3,446457,4464574,446457,4464574,446457,1,0,8,654327,654201,-1,0
2,236,27376,6331104,417,234,0,0,0,0,4,560,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,1380,1269,-1,4
1,316743,101478563,76475220,317936,2117,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,997673,997543,-1,0
2,281625,49675030,19136329,304324,1100,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,0,0,0,0,1,0,4,950984,950853,-1,0
2,186712,39463133,36689523,120887,2170,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,6,514985,514900,-1,0
4,349245,14746189,44453869,156461,1460,0,0,0,0,4,556,4333469,114,5,0,0,0,0,4,446417,6311034,446417,6311034,446417,1,0,6,650125,650001,-1,0
1,2125,118488,12725823,2354,146,0,0,0,0,101,5442,5998,105,5,0,0,0,0,1,10006,100062,10006,100062,10006,1,0,7,4685,4623,-1,2
3,177692,120918028,44316996,153208,1705,0,0,0,0,49,3522,602,5,5,0,0,0,0,3,0,0,0,0,0,1,0,6,652503,652379,-1,0
1,173,23650,23860,178,211,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,6,8449,8334,-1,2
2,5417,103657144,162575454,418716,2277,0,0,0,0,78,2626802,4602,65,5,0,0,0,0,2,344,3444,344,3444,344,1,0,8,1000718,1000584,-1,0
2,3420,75732649,86148835,248635,2120,0,0,0,0,0,0,280,2,4,0,0,0,0,2,0,0,0,0,0,1,0,4,657958,657827,-1,0
3,173952,38841643,18274994,283631,1017,0,0,0,0,4,556,280,2,5,0,0,0,0,3,0,0,0,0,0,1,0,4,644062,643942,-1,0
2,2714,69392625,61419121,410439,1397,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,6,650710,650584,-1,0
2,5264,141526558,93095877,413078,2217,0,0,0,0,84,2758270,4260,62,5,0,0,0,0,2,0,0,0,0,0,1,0,10,663601,663466,-1,0
2,188664,64799446,61974193,122088,2950,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,4,521628,521540,-1,0
2,4095,68102753,176075,1305,1896,0,0,0,0,133,4858948,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,8,12768,12642,-1,1
1,319768,164600957,146492151,321528,2977,0,0,0,0,31,2066,526958,35,5,0,0,0,0,1,13308,12607457,13308,12607457,13308,1,0,10,1011265,1011130,-1,0
1,314711,51007174,38517885,315455,1277,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,8,987052,986928,-1,0
1,2028,56762630,35360099,239577,1610,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,511919,511838,-1,0
2,4706,88403808,146654355,417908,2157,0,0,0,0,64,4244,3021168,91,5,0,0,0,0,2,0,0,0,0,0,1,0,8,998450,998320,-1,0
1,183160,102344180,12779990,300620,2660,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,5,965653,965509,-1,0
4,305450,25546427,112912412,285719,2017,0,0,0,0,2,278,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,4,996913,996786,-1,0
3,43,5983,5775,42,26,0,0,0,0,6,640,710,7,4,0,0,0,0,3,0,0,0,0,0,1,0,8,27780,27688,-1,3
2,1430,31555553,48922261,413575,1107,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,5,984813,984690,-1,0
4,691,12639534,6343236,615,214,0,0,0,0,2,278,278,2,4,0,0,0,0,5,0,0,0,0,0,1,0,7,2383,2240,-1,4
1,319841,164606052,152271810,321691,3007,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,1,0,4,1011587,1011452,-1,0
1,315026,62694071,38538672,315715,1347,0,0,0,0,142,5383538,7242,105,5,0,0,0,0,1,252,7549,252,7549,252,1,0,10,988593,988469,-1,0
2,281419,43367136,19131881,304292,1050,0,0,0,0,54,4133,278,2,4,0,0,0,0,4,1424,14240,1424,14240,1424,1,0,6,950681,950551,-1,0
4,348686,14681102,21488586,210853,797,0,0,0,0,4,556,280,2,5,0,0,0,0,4,0,0,0,0,0,1,0,4,641383,641265,-1,0
1,650,85200,19050118,1965,886,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,1,0,6,7122,6999,-1,1
3,3687,44431750,75972584,4903,3086,0,0,0,0,4,556,280,2,5,0,0,0,0,4,594,6309032,594,6309032,594,1,0,9,22508,22281,-1,4
1,327,30131,12637954,690,126,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,1,0,9,104848,104748,-1,3
1,222,30003,29933,221,276,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,6,2974,2849,-1,3
1,182029,77077415,12734336,300294,2160,0,0,0,0,4,556,278,2,4,0,0,0,0,2,0,0,0,0,0,1,0,5,961006,960867,-1,0
4,5932,101173000,101173516,5921,2252,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,604,15288,15158,-1,1
1,5110,99703676,142947607,250890,2560,0,0,0,0,132,4989662,5646,83,5,0,0,0,0,1,1251,12510,1251,12510,1251,1,0,8,663593,663458,-1,0
3,98443,24212247,11302036,92422,181,0,0,0,0,5203,282623,276604,5116,5,0,0,0,0,3,0,0,0,0,0,1,0,7,191340,191234,-1,3
1,12,1016,14143,106,106,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,601,516,-1,3
3,720,12641717,31559033,1347,156,0,0,0,0,4,556,2758244,78,5,0,0,0,0,3,0,0,0,0,0,1,0,7,2542,2439,-1,3
3,174231,45150999,19009895,151623,1005,0,0,0,0,5,598,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,644666,644546,-1,0
1,188,6304571,19758,203,81,0,0,0,0,23,526079,1959,21,5,0,0,0,0,1,153,7879,153,7879,153,1,0,10,2492,2401,-1,2
4,2980,12765123,135694,2307,156,0,0,0,0,174,10836,6118,107,5,0,0,0,0,4,507,116046,507,116046,507,1,0,8,6151,6058,-1,2
1,1160,64517,6370800,1296,76,0,0,0,0,189,10206,10766,193,4,0,0,0,0,1,1031,50058,1031,50058,1031,1,0,10,2603,2509,-1,2
2,282144,62298132,19162238,304635,1200,0,0,0,0,4,556,556,4,5,0,0,0,0,4,734,7349,734,7349,734,1,0,5,952155,952023,-1,0
2,141,18846,18568,139,156,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,0,0,0,0,1,0,6,2937,2835,-1,2
2,3877,88347011,92482085,249135,2270,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,6,659399,659264,-1,0
4,349781,14783407,40470341,212014,1407,0,0,0,0,4,556,560,4,4,0,0,0,0,4,0,0,0,0,0,1,0,6,650801,650675,-1,0
1,239,16570,29772375,408028,877,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,1,0,5,642079,641961,-1,0
3,284,30821,6326461,341,206,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,2226,2126,-1,3
2,186,6304414,18134,190,66,0,0,0,0,0,0,759,5,5,0,0,0,0,2,0,0,0,0,0,1,0,8,1801,1716,-1,2
2,1411,37845739,29297685,245858,1310,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,4,647558,647434,-1,0
3,180394,152596784,195011160,291028,2457,0,0,0,0,2,278,560,4,5,0,0,0,0,3,0,6303372,0,6303372,0,1,0,6,667969,667833,-1,0
3,886,18944528,6337752,535,161,0,0,0,0,2,278,280,2,5,0,0,0,0,3,0,0,0,0,0,1,0,6,2147,2052,-1,3
3,140766,32802960,6340651,515,261,0,0,0,0,4,560,626,5,5,0,0,0,0,3,0,0,0,0,0,1,0,6,142944,142822,-1,3
1,319986,164615939,158974081,321918,3047,0,0,0,0,26,1736,395768,31,5,0,0,0,0,1,0,0,0,0,0,1,0,8,1012263,1012128,-1,0
3,163,22842,30830,285,206,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,5,101682,101583,-1,3
3,24443,1328876,9356,68,61,0,0,0,0,46,3459,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,6,24636,24536,-1,3
4,351050,30371888,91013265,214572,2177,0,0,0,0,89,2889964,280,2,5,0,0,0,0,4,0,0,0,0,0,1,0,6,662657,662526,-1,0
1,319507,164583117,133354218,321116,2927,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,1,0,9,1010129,1009994,-1,0
2,5939,157694826,105758175,413955,2627,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,6,669430,669293,-1,0
4,349522,14784401,76024358,157824,1885,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,655408,655284,-1,0
2,46084,8784570,8464867,40028,91,0,0,0,0,1,42,602,5,5,0,0,0,0,2,0,0,0,0,0,1,0,8,86588,86501,-1,3
3,176896,101980616,44292663,152978,1520,0,0,0,0,4,556,560,4,4,0,0,0,0,3,0,0,0,0,0,1,0,4,650526,650402,-1,0
2,188316,58471659,61949833,121914,2680,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,6303353,0,6303353,0,1,0,6,519945,519857,-1,0
3,491,12626334,34036,356,166,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,8,2130,2027,-1,2
1,182825,96018282,12757472,300458,2410,0,0,0,0,2,278,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,6,963778,963634,-1,0
4,349788,14821516,76076909,158311,2290,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,1,0,6,659692,659557,-1,0
4,698,12639570,18120,136,146,0,0,0,0,81,2889495,560,4,5,0,0,0,0,5,0,0,0,0,0,1,0,6,1852,1755,-1,3
1,1738,31573674,50565263,2708,1112,0,0,0,0,127,5382334,5026,70,5,0,0,0,0,2,0,0,0,0,0,1,0,8,8940,8753,-1,4
1,746,47991,47865,743,96,0,0,0,0,97,5408,5408,97,5,0,0,0,0,1,518,34884,518,34884,518,1,0,6,1652,1549,-1,2
2,211,27602,35248,318,251,0,0,0,0,3,348,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,1404,1336,-1,3
3,2091,44197368,41540,414,246,0,0,0,0,156,6171248,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,7,241973,241865,-1,3
1,12,1012,10817,81,71,0,0,0,0,0,0,280,2,4,0,0,0,0,1,0,0,0,0,0,1,0,6,1948,1863,-1,2
1,136,18022,25485,245,146,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,5,1104,996,-1,3
2,535,18911322,17188685,408018,877,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,0,0,0,0,1,0,5,642079,641961,-1,0
1,4446,87861508,123998872,249990,2290,0,0,0,0,153,5777480,7428,110,5,0,0,0,0,1,0,0,0,0,0,1,0,6,659692,659557,-1,0
2,477,12615825,16608568,244689,735,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,7351,0,7351,0,1,0,6,641183,641067,-1,0
2,187224,39505423,48653152,121308,2320,0,0,0,0,88,6124,5646770,154,5,0,0,0,0,2,551494,11818227,551494,11818227,551494,1,0,6,517393,517305,-1,0
3,123805,106163246,127042558,321304,2877,0,0,0,0,42,3084,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,5,1009084,1008949,-1,0
2,1355,75175,6383187,1501,101,0,0,0,0,141,8407,2107170,161,5,0,0,0,0,2,631372,6368962,631372,6368962,631372,1,0,8,3033,2941,-1,2
1,4327,107252211,85945790,242563,2660,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,5,519636,519548,-1,0
3,350,33649,12626426,496,166,0,0,0,0,4,556,598,5,4,0,0,0,0,3,0,0,0,0,0,1,0,6,2112,2014,-1,3
3,117947,11294192,38477817,315640,797,0,0,0,0,4,556,278,2,4,0,0,0,0,3,0,0,0,0,0,1,0,6,980230,980114,-1,0
3,301,33682,12640479,654,236,0,0,0,0,40,3208,2626953,75,5,0,0,0,0,3,0,0,0,0,0,1,0,8,118695,118596,-1,3
1,3721,69461799,111337872,249093,1940,0,0,0,0,96,6613,5777225,146,4,0,0,0,0,1,0,0,0,0,0,1,0,8,656373,656246,-1,0
2,1850,6515069,12808870,1867,2116,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,10480,10341,-1,1
1,132,9188,6321553,309,146,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,562,499,-1,3
2,992,25232852,12782947,1914,1522,0,0,0,0,0,0,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,4,8317,8109,-1,4
3,6139,101207929,247072,1816,2686,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,4,16430,16296,-1,1
4,304277,19129893,43350440,281192,1027,0,0,0,0,5,759,481,3,5,0,0,0,0,4,0,0,0,0,0,1,0,6,983387,983265,-1,0
2,185310,26748857,23998067,119818,1410,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,4,510801,510720,-1,0
3,594,6348418,6354562,678,336,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,4,1987,1883,-1,1
2,186127,33117099,36653741,120575,1860,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,512769,512687,-1,0
1,104,13999,13831,100,106,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,7,50121,50022,-1,3
1,636,6334078,25264019,1157,424,0,0,0,0,0,0,278,2,4,0,0,0,0,2,0,0,0,0,0,1,0,4,4443,4290,-1,4
4,625,12636694,22810,173,196,0,0,0,0,69,2364415,560,4,5,0,0,0,0,5,0,0,0,0,0,1,0,6,1372,1279,-1,3
4,305131,25509621,100237372,284597,1687,0,0,0,0,4,556,278,2,4,0,0,0,0,4,0,0,0,0,0,1,0,6,993094,992970,-1,0
3,175831,75817842,68772329,285806,1367,0,0,0,0,145,5384028,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,650373,650247,-1,0
